user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR65383,Matthew Nigam,NIAJM8744L,45111856659,,Kolkata,West Bengal,,Student,2025-05-04,Approved,medium
USR93386,Chandani Srivastava,QKQUL9955E,5.82E+11,1974-08-19,Hyderabad,Telangana,58639,Salaried,2025-08-06,In Progress,medium
USR65785,Sanaya Khurana,DCXOC5444F,8392 6608 8071,2007-02-22,Mumbai,Maharashtra,19048,Farmer,2026-02-14,Rejected,low
USR49655,Anvipalla,EEBAW2146M,,1963-01-13,Amritsar,Punjab,27090,Freelancer,2024-02-08,Approved,low
USR20353,Vincent Krishnan,FHBUA2352K,9.65E+11,1977-03-06,Jalandhar,Punjab,,Retired,2026-02-11,Approved,low
USR44972,Chanakya Nagar,MXLKY1591I,932769177,2002-10-23,Ludhiana,Punjab,11741,Salaried,2024-12-30,Approved,low
USR71166,Brinda Roy,WTKWH0123G,1.97E+11,1984-08-30,Jaipur,Rajasthan,24861,Gig Worker,2025-11-04,Approved,low
USR67456,Alka Lanka,MBVCJ6569O,8718 0448 6059,1986-04-23,Jalandhar,Punjab,26005,Unemployed,2025-11-20,Approved,low
USR23623,Zansi Varghese,PUCNA8528C,5.01E+12,1981-09-07,Jalandhar,Punjab,9246,Farmer,,Rejected,low
USR62132,Nicholas Upadhyay,ERMZJ7715K,5987903113,1974-12-18,Ludhiana,Punjab,,Retired,2025-03-27,Approved,low
USR54401,Chatura Dhaliwal,UEQIS8162J,7.65E+11,1990-03-25,Kolkata,West Bengal,43060,Freelancer,2026-02-03,Approved,
USR77771,Osha Uppal,ROLAJ0530H,6.51E+11,1988-08-02,Mumbai,Maharashtra,24467,Retired,2024-11-29,Approved,low
USR25477,Saumya Murthy,ZGFCA2372O,8.64E+11,2000-05-28,Mumbai,Maharashtra,22500,Unemployed,,Approved,low
USR16124,Dev Goswami,HZOMP7367N,6512 0824 5628,1978-12-03,Ludhiana,Punjab,12590,Retired,2025-10-26,Pending,low
USR83008,Tripti Mutti,CKCRB8192B,0635 3262 8015,1965-10-16,Ludhiana,Punjab,46677,Farmer,2026-01-07,Approved,low
USR15790,Nisha Kota,BDIJN6467I,8916 9521 8459,1999-08-28,Jalandhar,Punjab,41940,Self Employed,2024-01-22,Approved,low
USR38914,Jatin Nori,SZHLY8632H,2288 2088 5437,1981-06-24,Chennai,Tamil Nadu,25365,Retired,2025-07-27,Approved,medium
USR81688,Dev Vala,KFAQW1495U,XXXX-XXXX-1034,2005-05-25,Kolkata,West Bengal,10570,Freelancer,2025-04-22,Approved,low
USR29916,Nisha Nori,,7091053140,1961-01-14,Pune,Maharashtra,63972,Salaried,2025-09-11,Approved,medium
USR29049,Yatin Ganesan,HLHPX5909N,5.21E+11,1985-11-20,Delhi,Delhi,34119,Student,2024-12-23,Approved,low
USR82619,Libni Narain,XBGRE0587J,5.79E+11,1996-06-01,Mumbai,Maharashtra,31928,Freelancer,2025-05-01,Approved,low
USR22116,Janaki Magar,NWHQH5874,4.91E+11,1992-04-23,Jaipur,Rajasthan,11256,Freelancer,2025-03-19,Pending,low
USR58739,Unni Deshpande,IOLQM7281B,1.90E+11,2002-10-17,Ludhiana,Punjab,29082,Gig Worker,2025-06-19,Approved,medium
USR38197,Mitali Ray,JSUOC0166I,4.46E+11,1990-08-01,Pune,Maharashtra,19323,Student,2025-03-05,Approved,low
USR77284,Edhitha Brar,,9.56E+11,1962-04-27,Ludhiana,Punjab,37699,Gig Worker,2025-06-17,Rejected,
USR95805,Raghav Rege,BUYSV7990R,9427 2339 2842,1962-02-03,Pune,Maharashtra,21373,Salaried,2024-08-31,Approved,low
USR74533,Amara Nagarajan,NVFLY7046M,XXXX-XXXX-8057,2003-02-14,Pune,Maharashtra,12292,Salaried,2024-09-17,Approved,medium
USR66800,Rudra Yohannan,XPVRY0496E,3.46E+11,1988-09-30,Kolkata,West Bengal,20900,Student,2024-02-29,Approved,
USR84370,Wridesh Butala,RQWOB4027Z,XXXX-XXXX-7237,1978-04-19,Delhi,Delhi,42631,Farmer,2025-12-11,Approved,medium
USR89033,Jacob Dua,PRZHW5344S,1.60E+11,1963-01-26,Chennai,Tamil Nadu,30900,Retired,2025-04-08,Pending,low
USR77995,Nilima Wagle,TSLWD8924K,8524 8922 0816,2006-07-28,Jalandhar,Punjab,17101,Gig Worker,2026-02-22,Approved,medium
USR25731,Ekapad Andra,XFMDY9068F,6052-1913-5805,1963-05-07,Jaipur,Rajasthan,36214,Self Employed,2025-04-07,Approved,medium
USR12480,Teerth Kibe,,9.16E+11,1972-09-26,Kolkata,West Bengal,33404,Salaried,2025-07-18,Approved,low
USR73217,Dayamai Shankar,ZSGXU8541K,5.32E+11,2003-08-19,Jaipur,Rajasthan,,Business Owner,,Approved,low
USR59964,Urvi Lad,DUMEM5860C,3.75E+11,2006-04-25,Jaipur,Rajasthan,9400,Gig Worker,2025-02-19,Approved,low
USR41631,Anjali Nayak,XKFMT2512,4.72E+11,1967-12-27,Bengaluru,Karnataka,,Salaried,2024-06-12,Approved,low
USR18670,Baghyawati Chaudhary,AVKOV2039,4766 8419 0902,2004-12-03,Mumbai,Maharashtra,,Salaried,2024-12-23,Approved,medium
USR93011,Indali Goyal,VPAEG2060V,2.16E+11,1965-10-18,Jaipur,Rajasthan,63789,Retired,2024-11-15,Pending,low
USR40174,Ishanvi Dalal,PDETH2134O,3621120242,,Ludhiana,Punjab,30752,Business Owner,2025-04-08,Approved,low
USR56478,Sai Tak,ZQHLV8377M,5962 4610 9526,1978-12-22,Ludhiana,Punjab,41022,Retired,2024-09-23,Approved,medium
USR90575,Gaurika Chandra,EFABR2183J,1.42E+12,1978-01-25,Hyderabad,Telangana,28118,Farmer,2024-09-26,Approved,medium
USR68893,Wazir Sen,OMZIT6430S,1.74E+11,,Lucknow,Uttar Pradesh,35000,Unemployed,2024-04-29,Approved,low
USR71155,Reva Ghose,DBSKI7374M,8767 6856 4063,1967-03-14,Bengaluru,Karnataka,13276,Gig Worker,2025-12-14,Approved,low
USR34244,Jacob Ravel,,XXXX-XXXX-2948,1974-01-12,Delhi,Delhi,23700,Farmer,,Rejected,high
USR39075,Qabil Sachdev,WZIFA5233R,3765579864,2002-08-03,Amritsar,Punjab,,Unemployed,2025-11-01,Approved,low
USR84130,Tamanna Bakshi,,2821323932,1967-09-03,Kolkata,West Bengal,12009,Freelancer,2025-08-24,Approved,low
USR14117,Kashvi Brahmbhatt,NFDER2159P,7521-1146-9595,1989-09-13,Kolkata,West Bengal,48880,Business Owner,,Approved,high
USR32164,Ekantika Savant,BBGPP9083S,29590331845,,Bengaluru,Karnataka,15500,Freelancer,2024-02-04,Approved,low
USR93258,Abeer Loke,,2.53E+11,1971-11-20,Jaipur,Rajasthan,19205,Freelancer,2025-10-25,Approved,medium
USR66480,Vivaan Sandhu,CASDB7042D,,1987-01-15,Chennai,Tamil Nadu,24213,Business Owner,2024-07-13,Approved,low
USR18890,Jacob Wali,QDQFE7196M,9851 3797 8236,2003-11-11,Pune,Maharashtra,,Retired,2024-02-19,In Progress,high
USR61238,Niharika Thakkar,AIMFL4412D,2814 0962 0412,1991-10-04,Kolkata,West Bengal,,Farmer,2024-08-11,Approved,low
USR26209,Deepa Doctor,YTUKA4552X,5470005472,1972-02-08,Pune,Maharashtra,13068,Student,2024-11-21,Approved,low
USR71794,Frado Sandhu,KKHHO3698V,,1982-10-10,Delhi,Delhi,25066,Student,2025-05-23,Pending,medium
USR34445,Kashish Hans,SVJKE6306R,5829 7356 0562,1977-06-06,Jalandhar,Punjab,8590,Business Owner,2025-05-07,Approved,low
USR53160,Jeremiah Dora,YPHZU9781Z,3.68E+11,1995-06-29,Mumbai,Maharashtra,61712,Freelancer,2024-04-17,Approved,high
USR44203,Udyati Sanghvi,MSZGG3839U,5309-9906-4981,2004-08-04,Hyderabad,Telangana,39743,Retired,2025-09-29,In Progress,medium
USR25807,Isaacyohannan,LZ1QS6515C,7.11E+11,1965-06-28,Lucknow,Uttar Pradesh,18267,Retired,2024-01-21,Rejected,high
USR53541,Ijaya Dhillon,FCYRK5149O,4.16E+11,1987-04-19,Jaipur,Rajasthan,15601,Unemployed,2025-09-10,Approved,medium
USR70285,Zaid Chandran,OOLNO8419Y,7168 2033 4671,1996-04-29,Amritsar,Punjab,32921,Farmer,2025-03-13,Rejected,low
USR56373,Oliver Dash,THXOR2574I,2.47E+11,1973-05-29,Delhi,Delhi,29844,Salaried,2026-01-29,Approved,low
USR98820,Bhavani Goswami,NCOQX8449I,4.03E+12,,Hyderabad,Telangana,,Business Owner,2025-07-09,Rejected,low
USR93346,Bina Kurian,CINRJ8962G,9893 1412 1907,1994-12-24,Kolkata,West Bengal,24871,Business Owner,2025-06-16,Approved,high
USR77052,Diya Sankaran,JSXBA6544U,6523129372,,Chennai,Tamil Nadu,40294,Farmer,2025-09-12,Approved,low
USR41923,Gaurika Kapadia,SOXMT0620B,8.18E+11,,Chennai,Tamil Nadu,38476,Unemployed,2025-02-20,In Progress,low
USR32443,Zayan Verma,XPNLA7615O,2.35E+11,1985-01-04,Jalandhar,Punjab,26887,Self Employed,2025-11-15,Approved,low
USR48899,Lila Sehgal,MAEXX5087F,0262 5453 5790,1979-10-14,Pune,Maharashtra,19814,Farmer,2025-07-02,Approved,low
USR65088,Maya Sahni,TKNPL2317D,8.15E+11,1982-01-02,Mumbai,Maharashtra,22050,Gig Worker,,Approved,high
USR72381,Ojas Parsa,YZCSX8653D,4306-9530-3471,2006-01-29,Lucknow,Uttar Pradesh,22711,Student,2026-01-03,Approved,high
USR18150,Yashodhara Rama,KTSUL5836N,2.23E+11,1988-12-02,Delhi,Delhi,50602,Business Owner,2025-08-28,Approved,
USR77210,Gabriel Kala,TZPHP9487W,,,Hyderabad,Telangana,28251,Retired,,Rejected,low
USR91808,Urvi Kakar,,5.51E+11,1976-08-19,Kolkata,West Bengal,19101,Gig Worker,2025-06-12,In Progress,low
USR99185,Chatura Parikh,ORHSB8200T,4502 9717 2147,1960-05-15,Lucknow,Uttar Pradesh,15558,Student,2025-06-07,Approved,low
USR56577,Wriddhish Sachdeva,TNYKS0200T,XXXX-XXXX-2550,1989-06-09,Kolkata,West Bengal,11300,Retired,2025-12-24,Pending,low
USR84278,Anthony Manne,FMACX8102Y,2.20E+12,1994-02-10,Hyderabad,Telangana,94897,Farmer,2024-01-06,Approved,low
USR94759,Pratyush Char,XJJIE1910C,4768-5638-8398,1965-10-21,Hyderabad,Telangana,26038,Student,2024-02-12,Approved,low
USR58988,Ekaja Mand,YBEDS7480P,38297224266,1988-11-04,Lucknow,Uttar Pradesh,6886,Self Employed,2025-10-23,Rejected,low
USR55750,Veer Som,UZIMD9259N,2.01E+12,1991-10-03,Hyderabad,Telangana,23639,Farmer,2025-03-23,Approved,medium
USR64429,Tanvi Bhandari,CIKLM2919E,0522-3452-8715,1985-03-12,Chennai,Tamil Nadu,59201,Salaried,2025-10-22,Approved,low
USR81741,Nakul Dua,IXAOU1748N,9826 0942 7504,1969-05-22,Bengaluru,Karnataka,23162,Business Owner,2026-01-01,In Progress,low
USR83173,Ekaraj Prasad,ERGET2154Z,1.67E+11,2007-05-31,Mumbai,Maharashtra,18834,Salaried,2024-04-08,Rejected,medium
USR90861,Balhaar Deo,JFDDD0979M,5.00E+11,1966-02-06,Kolkata,West Bengal,21877,Retired,,Approved,
USR84076,Anvi Ramesh,MNTCZ5722L,29496880960,1963-12-08,Bengaluru,Karnataka,,Gig Worker,2024-08-24,Approved,medium
USR37686,Qasim Dixit,RLHKV0941V,5.18E+11,1990-06-19,Kolkata,West Bengal,19101,Unemployed,2025-03-21,Approved,low
USR35441,Harita Dass,RHDMT9829N,5546-1931-8309,1971-12-25,Chennai,Tamil Nadu,49902,Self Employed,2025-01-13,Approved,low
USR28756,Mason Menon,MWION6430E,8596 8436 3199,1975-11-25,Kolkata,West Bengal,20820,Farmer,2025-03-12,Approved,low
USR32099,Zinal Sankaran,QKYJV7997J,XXXX-XXXX-0758,1980-12-10,Mumbai,Maharashtra,28315,Self Employed,2025-06-05,Approved,high
USR43315,Rajeshri Hari,QHQQS5651E,3.74E+12,,Jalandhar,Punjab,28142,Self Employed,2025-03-11,Approved,high
USR33867,Agastya Dhar,XDGPM0301N,2.46E+11,1967-11-05,Kolkata,West Bengal,23493,Self Employed,2026-01-06,Pending,high
USR31753,Yochana Bedi,WQRJA7473,1.37E+11,1975-07-22,Jalandhar,Punjab,35087,Business Owner,2024-01-03,Approved,low
USR76642,Tamanna Tata,VCCWW1695F,8552070463,2006-05-06,Jalandhar,Punjab,14410,Gig Worker,2024-05-26,Approved,low
USR74194,Manyachowdhury,IAJHX0989R,1.03E+11,1977-06-02,Pune,Maharashtra,49800,Business Owner,2024-11-12,Approved,low
USR57032,Garima Shukla,QVGMU0555S,XXXX-XXXX-0407,1967-08-19,Jalandhar,Punjab,,Freelancer,2024-07-22,Approved,
USR87081,Darika Sood,BAKDD2316Z,1134725441,1974-01-27,Jalandhar,Punjab,,Unemployed,2026-02-25,In Progress,high
USR62768,Vidhi Mahal,PYFEZ3629M,4392 0468 2740,1975-08-27,Bengaluru,Karnataka,25970,Gig Worker,2026-01-31,Approved,low
USR92956,Chaaya Swaminathan,KKOHB7106,3.09E+12,2001-05-11,Bengaluru,Karnataka,,Salaried,2024-09-10,Approved,medium
USR58540,Abdul Majumdar,AIZUP0522H,8944-9674-0500,1973-04-18,Chennai,Tamil Nadu,36600,Unemployed,2025-12-12,Approved,high
USR15289,Manan Nagarajan,,,1966-03-01,Chennai,Tamil Nadu,,Freelancer,2024-04-23,Pending,high
USR65515,Falan Sawhney,,6.98E+11,1980-06-16,Chennai,Tamil Nadu,29691,Gig Worker,2026-03-28,Rejected,medium
USR17822,Elijah Hans,XZKUE9375F,4963-8596-4276,2004-06-25,Ludhiana,Punjab,50043,Unemployed,2024-08-29,Pending,medium
USR69700,Anjali Chandra,ZNBSE5368R,7.16E+11,2000-11-26,Delhi,Delhi,26423,Self Employed,2025-06-06,Approved,medium
USR55687,Nakul Sridhar,YVPWV5046,1007654514,1975-04-03,Ludhiana,Punjab,30900,Gig Worker,2025-01-07,Pending,low
USR14425,Rajata Arora,ZHEZT5096H,6705-8715-2025,1963-09-22,Bengaluru,Karnataka,52253,Retired,2026-02-16,Approved,high
USR53178,Nidhi Keer,ELZMZ0549X,28202134335,,Amritsar,Punjab,20596,Freelancer,2025-01-05,In Progress,low
USR45280,Anika Khalsa,BNWNT17750,4065-3285-0940,1989-08-12,Mumbai,Maharashtra,27466,Business Owner,2024-12-27,Approved,low
USR39186,Kevin Dasgupta,VTLLW5423J,4.66E+11,1982-11-27,Chennai,Tamil Nadu,44155,Business Owner,2024-01-03,Approved,medium
USR69118,Bhavika Dash,CAYEG3980O,0265 0744 3076,1991-02-04,Amritsar,Punjab,38034,Student,2025-02-09,Approved,medium
USR66838,Krishna Chad,NNTQX6273O,8113 9457 1822,1979-12-27,Bengaluru,Karnataka,26499,Gig Worker,,Approved,low
USR49247,Ekansh Manne,PZMDY6851N,8.61E+11,2002-02-01,Delhi,Delhi,44231,Retired,,Approved,low
USR33475,Jairaj Buch,WRVEL0734O,1.12E+11,2007-11-13,Chennai,Tamil Nadu,14727,Salaried,2024-12-23,Approved,low
USR99217,Girindra Singhal,QGRWH6338D,7.44E+11,1965-12-23,Hyderabad,Telangana,28219,Gig Worker,2025-11-19,Approved,low
USR17733,Nirja Din,LZKEO9580C,2617 5954 0936,1999-12-28,Pune,Maharashtra,23770,Unemployed,,Approved,medium
USR38211,Viraj Rajan,QKCXL5391Z,3053197388,1960-02-25,Delhi,Delhi,39310,Salaried,2025-11-08,Approved,low
USR70850,Jagrati Anne,WAUSF4295N,5.98E+11,2005-06-21,Kolkata,West Bengal,57420,Unemployed,2025-05-21,Approved,low
USR76375,Alka Andra,,9639 1086 9485,1965-05-23,Bengaluru,Karnataka,,Student,2024-01-02,Pending,medium
USR38652,Nathaniel Kaur,DLYUA8042U,7163 8879 3052,1987-04-19,Chennai,Tamil Nadu,18403,Salaried,2024-11-26,Approved,medium
USR79963,Lipika Wali,GVEEB2379Z,6.12E+11,1967-10-13,Hyderabad,Telangana,26079,Gig Worker,2024-02-17,Approved,
USR19851,Dominic Wali,PKFDN5117M,2.18E+12,1987-03-21,Chennai,Tamil Nadu,13619,Farmer,2024-06-11,Approved,low
USR57800,Lohit Kota,DJBXN5422,6188 4158 8180,,Amritsar,Punjab,18203,Freelancer,2025-10-01,Approved,
USR68041,Brinda Hora,SGOOB5672H,XXXX-XXXX-0518,1986-02-18,Kolkata,West Bengal,29266,Self Employed,2024-09-10,Approved,medium
USR42636,Ishaan Nazareth,VVNJW8016L,2.88E+11,1999-02-05,Lucknow,Uttar Pradesh,42400,Self Employed,2025-07-05,Approved,low
USR94283,Hiral Sanghvi,CRFHW9458,9085 5220 5991,1988-06-04,Delhi,Delhi,38264,Freelancer,2025-08-26,Approved,low
USR75148,Aayush Bora,SGZIJ0986X,1.92E+11,1974-11-15,Delhi,Delhi,27850,Unemployed,2024-11-29,Approved,medium
USR32165,Lekha Narang,NAAVA3665O,6.66E+11,1985-04-20,Mumbai,Maharashtra,24366,Salaried,2025-06-13,Approved,low
USR71070,Hritik Srinivas,KEDVI0274U,4.66E+11,1976-08-16,Mumbai,Maharashtra,44250,Self Employed,2025-12-20,Pending,low
USR77328,Nihal Bansal,YGNJK3634J,XXXX-XXXX-8542,1999-11-24,Hyderabad,Telangana,,Business Owner,2024-10-04,Approved,low
USR87270,Arjun Ghosh,1NHKR4239K,8.22E+11,2006-07-07,Amritsar,Punjab,74612,Self Employed,2024-11-04,Pending,low
USR94889,Rushil Bala,AZQHN9384Y,0291 1028 0721,1970-05-13,Jalandhar,Punjab,45200,Freelancer,2024-12-31,Approved,low
USR16443,Bhanumati Garde,RJHFM4819C,2.44E+11,2000-04-25,Delhi,Delhi,44774,Business Owner,2026-03-23,Pending,low
USR41676,Amruta Seshadri,DLNEL2730G,2.17E+11,1998-03-08,Amritsar,Punjab,,Salaried,2024-08-19,Approved,low
USR67670,Atharv Ramanathan,,XXXX-XXXX-1387,1979-11-22,Bengaluru,Karnataka,18710,Gig Worker,,Approved,medium
USR21785,Yuvraj Chauhan,BCECE4100O,5.29E+11,1990-11-09,Mumbai,Maharashtra,27613,Freelancer,2025-06-17,In Progress,low
USR12662,Darsh Upadhyay,,4735 0136 2068,1993-11-16,Bengaluru,Karnataka,,Unemployed,2025-09-25,In Progress,medium
USR24942,Omkaar Sama,,4431-7457-0176,1999-05-07,Ludhiana,Punjab,17161,Salaried,2025-07-31,Approved,low
USR86994,Devika Modi,TOYAT6911N,6700 1113 6656,2000-12-05,Pune,Maharashtra,37898,Self Employed,,Approved,low
USR39217,Faqid Misra,WIVSI4571I,4424-4312-8575,1991-02-25,Lucknow,Uttar Pradesh,,Farmer,2024-06-25,Approved,low
USR95331,Nakul Buch,BETEY2591I,6850-5747-0613,1998-04-08,Jaipur,Rajasthan,57358,Unemployed,,Approved,low
USR46412,Amara Nath,DLZPE9089V,9.49E+11,1960-09-03,Kolkata,West Bengal,44300,Farmer,2026-02-02,Pending,high
USR66629,Aarush Narayanan,RZSIS8626M,7.17E+11,1971-11-14,Bengaluru,Karnataka,64525,Unemployed,2025-11-03,Approved,low
USR11597,Anusha Nadkarni,SGVYS3382F,8811-0755-0515,1982-09-19,Bengaluru,Karnataka,35207,Farmer,2024-08-23,Approved,medium
USR19310,Shravya Tank,AGSLL5452T,,1983-02-28,Jalandhar,Punjab,20042,Retired,2024-08-17,Approved,low
USR54700,Zaitra Bose,IKRWZ9796,3.83E+11,1982-10-27,Pune,Maharashtra,22645,Gig Worker,2026-03-17,Pending,
USR85466,Vamakshi Soni,PDMSS4192W,3.53E+11,1981-11-16,Amritsar,Punjab,23056,Self Employed,2025-12-05,Approved,low
USR79406,Faqid Sastry,KBFNY7234O,,1984-04-21,Jalandhar,Punjab,16312,Farmer,2026-02-01,Approved,
USR63011,Vritti Das,OAMIX9009D,3.87E+12,1995-12-05,Mumbai,Maharashtra,20170,Self Employed,2024-02-01,Approved,low
USR61140,Lavanya Vasa,RGFGA0507Y,2779 8329 2162,1983-06-05,Hyderabad,Telangana,23078,Farmer,,Approved,high
USR76246,Sara Sami,FYTLD5520Y,1.27E+11,1989-10-29,Hyderabad,Telangana,21077,Retired,2026-02-11,Approved,low
USR60377,Hitesh Pal,LSQLC4736T,7.73E+11,1980-03-12,Mumbai,Maharashtra,78869,Retired,2026-01-27,Pending,medium
USR16783,Anay Raja,DRAUF4131Q,3853213318,1980-04-25,Chennai,Tamil Nadu,22572,Farmer,2026-02-23,Rejected,low
USR59321,Ekaraj Dara,FVXFK4910K,6.27E+11,,Ludhiana,Punjab,31200,Freelancer,2026-02-15,Approved,low
USR47895,Jeremiahsoman,MHVJF7079A,8.11E+11,2001-04-20,Jaipur,Rajasthan,52731,Salaried,2024-11-06,Approved,medium
USR91855,Upasna Arya,WFZHX1688V,7792 6981 3179,1966-02-09,Bengaluru,Karnataka,45508,Farmer,2025-08-27,Pending,low
USR81408,Hemani Buch,SAOBV9028J,7.57E+12,2007-02-07,Bengaluru,Karnataka,25010,Retired,2024-02-17,Approved,high
USR50934,Ekanta Balan,,3801 5565 2338,1960-11-23,Kolkata,West Bengal,73939,Student,2024-08-20,Approved,medium
USR50387,Anya Choudhary,NFVMF0937X,1645 7164 1574,1985-02-10,Lucknow,Uttar Pradesh,14785,Unemployed,2024-08-12,Approved,high
USR24020,Sanaya Buch,JSYZO0538F,4.60E+11,1998-08-05,Pune,Maharashtra,26109,Business Owner,2024-03-28,Approved,medium
USR52757,Labancomar,NDWBJ6756R,7618 1841 9971,1987-11-10,Pune,Maharashtra,14700,Gig Worker,2024-01-23,Approved,low
USR83300,Dakshesh Varkey,BGLXD0060R,2363 0938 9937,1980-06-19,Pune,Maharashtra,47799,Freelancer,2025-04-18,Approved,high
USR56540,Yashica Behl,EKSEV9168E,XXXX-XXXX-5757,1998-08-24,Lucknow,Uttar Pradesh,44728,Student,,Approved,medium
USR85651,Jason Wagle,,6.38E+12,1971-04-11,Mumbai,Maharashtra,45720,Retired,2024-11-10,Rejected,low
USR32978,Advika Ray,KVEXE6364M,4.35E+11,1990-04-17,Jaipur,Rajasthan,30643,Salaried,2025-10-13,Approved,low
USR98064,Ekavir Memon,FMEUW8852L,3.92E+11,1996-01-16,Kolkata,West Bengal,28468,Retired,2025-12-07,Approved,low
USR68480,Amaira Khalsa,NLRJH5136B,,1976-10-29,Delhi,Delhi,52800,Farmer,2025-08-27,In Progress,low
USR91162,Guneet Ganesh,OUQSW7558Y,9.35E+11,1962-09-06,Bengaluru,Karnataka,32347,Student,2025-10-01,Approved,high
USR73270,Rishi Swaminathan,LBIFF8497W,7.51E+11,1972-09-23,Delhi,Delhi,51354,Student,,Approved,low
USR91338,Vanya Subramaniam,AJKLM7815Q,28017544716,1961-07-03,Bengaluru,Karnataka,38108,Salaried,2025-10-29,In Progress,low
USR51945,Vidhi Baral,IOTHY8663,1.11E+11,1980-09-29,Kolkata,West Bengal,11348,Unemployed,2024-01-09,Approved,low
USR22348,Laban Chada,NOWFA9933X,3.68E+11,,Mumbai,Maharashtra,36274,Business Owner,2025-12-18,Approved,high
USR35832,Mohini Agrawal,KCCXO5469H,7.74E+11,1985-05-17,Hyderabad,Telangana,39833,Business Owner,,Approved,low
USR25279,Agastya Sant,TKHPR6329N,XXXX-XXXX-9555,1975-08-07,Amritsar,Punjab,30600,Business Owner,2024-11-23,Approved,high
USR14207,Chavvi Merchant,KVACC3535F,8997 6129 8916,1992-09-06,Bengaluru,Karnataka,35452,Business Owner,2024-11-12,Rejected,low
USR11811,Vihaan Ramakrishnan,WNMFL1979T,8572-8116-7503,,Lucknow,Uttar Pradesh,32729,Salaried,2024-12-29,Approved,high
USR14882,Dhruv Kapur,UGFKX6453W,1.99E+11,,Bengaluru,Karnataka,12176,Business Owner,,Approved,low
USR54556,Bachittar Mander,SUDVJ1379F,1472 5295 2168,1998-12-12,Kolkata,West Bengal,,Gig Worker,2024-12-29,Rejected,
USR21064,Ekaraj Bhatnagar,,8.71E+11,1976-11-24,Jaipur,Rajasthan,43279,Salaried,2025-03-30,Approved,high
USR51137,Chanakya Bajwa,XUZML7937Y,1.34E+11,1979-11-04,Lucknow,Uttar Pradesh,22153,Gig Worker,2024-02-07,Approved,medium
USR81857,Ojas Raghavan,YBKXK1941X,2.28E+11,1966-12-27,Ludhiana,Punjab,42447,Business Owner,2024-12-18,Approved,medium
USR94231,Lila Loyal,YZUJP9708B,8.68E+11,1991-03-06,Hyderabad,Telangana,38946,Business Owner,2025-08-09,Approved,low
USR32167,Rachana Dani,TRLCQ5122S,XXXX-XXXX-5723,1984-10-26,Amritsar,Punjab,20518,Salaried,2026-02-23,Approved,low
USR84866,Onkar Banik,UPXLO2111V,7770-3304-6804,,Lucknow,Uttar Pradesh,12087,Self Employed,,Approved,low
USR84352,Qabil Krishna,1PT0K3002Y,6.38E+11,1972-05-26,Pune,Maharashtra,,Unemployed,2024-10-22,Approved,low
USR58954,Krish Uppal,TGEIN7507S,4.95E+11,1973-10-25,Jaipur,Rajasthan,20200,Student,2025-03-16,Rejected,medium
USR43472,Ekta Garde,QKTXP3831S,8982 3757 5800,1973-07-04,Ludhiana,Punjab,,Business Owner,2025-05-25,Approved,medium
USR74815,Vidhi Bava,JHQMW6706J,9.61E+11,1975-01-25,Bengaluru,Karnataka,96235,Business Owner,2024-02-14,Approved,low
USR67351,Vedant Ahluwalia,KHEHV8676Z,7033-0324-9720,1980-06-28,Chennai,Tamil Nadu,14653,Gig Worker,2024-05-19,Approved,high
USR81026,Yachana Bahl,GXQBD1751H,7989 3558 6815,1996-12-27,Pune,Maharashtra,58091,Gig Worker,2025-11-16,Approved,low
USR20501,Anvi Upadhyay,YOBHA7819U,XXXX-XXXX-1669,1995-07-10,Jalandhar,Punjab,27943,Gig Worker,,Rejected,high
USR46595,Vrishti Chakraborty,HTBJJ9346Y,2.37E+11,1989-12-31,Amritsar,Punjab,70322,Salaried,,In Progress,medium
USR65379,Widisha Rajan,HVLLI4380E,6.90E+11,1983-12-13,Ludhiana,Punjab,67556,Business Owner,2025-07-16,Pending,low
USR48034,Chandani Pall,GELBW1953Y,5426-6958-9607,2001-02-20,Bengaluru,Karnataka,25708,Gig Worker,2025-12-04,Approved,low
USR45313,Gautami Saraf,SKTPS9945,,1976-11-05,Jalandhar,Punjab,25802,Business Owner,2024-02-01,Approved,low
USR33689,Zaid Dhaliwal,MLCQW3264H,9.00E+11,1970-07-19,Jalandhar,Punjab,26582,Freelancer,2025-12-14,Pending,medium
USR29406,Vaishnavi Deep,LXUUY5762I,8932-7975-6882,2005-04-07,Lucknow,Uttar Pradesh,20232,Student,2024-01-14,Approved,
USR20741,Champak Kuruvilla,BCAQG7240T,86628108655,1960-04-23,Kolkata,West Bengal,13673,Salaried,2024-09-10,Approved,low
USR95374,Reyansh Kakar,KXYJJ7375F,7.77E+11,1984-11-28,Hyderabad,Telangana,24025,Self Employed,2025-12-09,Pending,low
USR19914,Shaurya Ahuja,YIDPS8527B,1.47E+11,2006-01-22,Bengaluru,Karnataka,17481,Business Owner,2024-10-10,Pending,medium
USR10694,Damini Nazareth,VTGPK0935H,3.38E+11,1991-03-29,Amritsar,Punjab,12100,Freelancer,2025-01-13,Approved,low
USR24143,Niharika Chhabra,GGKUO1035,2.02E+11,1990-01-24,Kolkata,West Bengal,25596,Student,2025-08-05,Approved,high
USR69790,Anita Batta,LAKOP1311Q,9.40E+11,,Amritsar,Punjab,14417,Salaried,2024-01-28,Approved,low
